,,,"York, Regional municipality [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Major field of study - Classification of Instructional Programs (CIP) 2016","    39. Theology and religious vocations",,    1920,,    1225,,     695,,   28175,,   17120,,   11055,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    54. History",,    3690,,    1785,,    1905,,   57295,,   30015,,   27280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    55. French language and literature/letters",,    1080,,     130,,     950,,   15990,,    2590,,   13400,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Social and behavioural sciences and law",,   68600,,   23190,,   45415,,  810410,,  269735,,  540670,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    05. Area; ethnic; cultural; gender; and group studies",,     725,,     110,,     620,,   10765,,    2210,,    8560,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    09. Communication; journalism and related programs",,    5525,,    2170,,    3350,,   81500,,   31825,,   49675,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    19. Family and consumer sciences/human sciences",,   10140,,     840,,    9295,,  141750,,   11775,,  129975,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    22. Legal professions and studies",,   11645,,    3965,,    7680,,  128860,,   45275,,   83590,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30B Interdisciplinary social and behavioural sciences",154,    1020,,     190,,     830,,   16210,,    3400,,   12815,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    42. Psychology",,   10150,,    2310,,    7840,,  122545,,   29640,,   92905,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    45. Social sciences",,   29395,,   13600,,   15800,,  308775,,  145620,,  163155,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Business; management and public administration",,  131760,,   58605,,   73155,, 1279665,,  527085,,  752580,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.16 Accounting and computer science",,     305,,      95,,     210,,    2725,,     895,,    1830,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    44. Public administration and social service professions",,    5945,,    1055,,    4895,,  108935,,   21405,,   87530,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    52. Business; management; marketing and related support services",,  125505,,   57460,,   68045,, 1168005,,  504780,,  663225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Physical and life sciences and technologies",,   25985,,   12065,,   13925,,  253905,,  124050,,  129850,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    26. Biological and biomedical sciences",,    9985,,    3885,,    6105,,  110950,,   45120,,   65835,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.01 Biological and physical sciences",,    6960,,    3075,,    3885,,   54745,,   24800,,   29945,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30C Other interdisciplinary physical and life sciences",155,     505,,     150,,     350,,    3830,,    1190,,    2640,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    40. Physical sciences",,    7705,,    4690,,    3020,,   72355,,   48145,,   24205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    41. Science technologies/technicians",,     835,,     260,,     575,,   12025,,    4795,,    7235,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Mathematics; computer and information sciences",,   36520,,   23505,,   13015,,  290045,,  185310,,  104730,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    11. Computer and information sciences and support services",,   28105,,   19220,,    8895,,  220550,,  150765,,   69790,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    25. Library science",,     895,,     135,,     765,,   15220,,    2450,,   12770,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    27. Mathematics and statistics",,    6730,,    3620,,    3105,,   49025,,   28515,,   20515,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30D Interdisciplinary mathematics; computer and information sciences",156,     785,,     530,,     255,,    5235,,    3580,,    1655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Architecture; engineering; and related technologies",,  101050,,   86685,,   14360,, 1173030,, 1055050,,  117985,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    04. Architecture and related services",,    5410,,    3615,,    1795,,   51845,,   34590,,   17265,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    14. Engineering",,   47390,,   37220,,   10175,,  334085,,  271010,,   63070,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    15. Engineering technologies and engineering-related fields",,   16570,,   14880,,    1685,,  237775,,  214500,,   23275,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.12 Historic preservation and conservation",,       0,,       0,,       0,,     160,,      30,,     125,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,   12990,,   12795,,     200,,  198790,,  194555,,    4235,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,   12845,,   12585,,     255,,  225860,,  220545,,    5315,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,    5845,,    5600,,     250,,  124515,,  119820,,    4695,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,    5590,,    3160,,    2425,,  106895,,   67015,,   39880,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,    3385,,    1995,,    1395,,   66035,,   41790,,   24240,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,    2205,,    1170,,    1035,,   40860,,   25230,,   15635,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,   56325,,   14525,,   41800,,  865970,,  173780,,  692185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,    5960,,    3030,,    2930,,   75715,,   37005,,   38705,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,   48290,,   10375,,   37915,,  767680,,  124280,,  643400,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,    2075,,    1115,,     960,,   22575,,   12490,,   10075,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,   20600,,    9695,,   10900,,  340285,,  170915,,  169375,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,   13045,,    3850,,    9195,,  183925,,   49390,,  134535,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,      65,,      55,,       0,,    2135,,    1815,,     320,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,     125,,     125,,       0,,    2610,,    2385,,     225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,    4805,,    3475,,    1325,,   98325,,   68625,,   29695,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,    2560,,    2190,,     370,,   53290,,   48695,,    4595,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,      45,,       0,,      40,,    1405,,     260,,    1145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,      45,,       0,,      45,,    1405,,     255,,    1145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 25 to 64 years in private households - 25% sample data",151,  603735,,  288255,,  315470,, 7229120,, 3498625,, 3730500,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  No postsecondary certificate; diploma or degree",152,  181805,,   88275,,   93525,, 2521950,, 1299790,, 1222160,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Education",,   22445,,    4335,,   18110,,  243635,,   52670,,  190965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    13. Education",,   22445,,    4335,,   18110,,  243635,,   52670,,  190965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Visual and performing arts; and communications technologies",,   15955,,    6380,,    9575,,  192630,,   85175,,  107450,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    10. Communications technologies/technicians and support services",,    1790,,    1310,,     480,,   28705,,   21070,,    7635,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    50. Visual and performing arts",,   14165,,    5070,,    9095,,  163925,,   64105,,   99815,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Humanities",,   22475,,    6995,,   15475,,  266665,,   95805,,  170855,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    16. Aboriginal and foreign languages; literatures and linguistics",,    3645,,     625,,    3020,,   29210,,    5775,,   23435,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,    5780,,    1325,,    4455,,   73110,,   20225,,   52885,
